"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sweden1","Sweden2","Sweden3","WL7","WL8","WL9","Silkie1","Silkie2","Silkie3","Tibetan1","Tibetan2","Tibetan3","WC.white1","WC.white2","WC.white3"
"881","gene-PFN3",778.172938369633,-1.29855435457263,0.326598692325195,-3.97599373508716,7.00859703429195e-05,0.00111716164890079,634.940122553385,552.221212603773,541.892703180011,241.485504321423,254.898823266808,251.837037905551,1131.45689556254,1446.35756093264,1396.44858250134,890.844674783535,1576.87799118252,1016.90639733115,584.02882566121,719.408171406499,432.989572352103
"882","gene-LOC121107208",286.240428552244,-2.65792057759988,0.668924131419385,-3.97342606247447,7.084615682261e-05,0.00112694248766448,35.2744512529659,30.2453314323621,82.0557166734349,20.6533655011743,82.9552383412688,22.005178069417,589.893559945125,295.32955432656,1392.01259589873,389.158463194913,589.383170188108,481.535088147988,63.1629921169647,129.932949948584,90.0087732460607
"883","gene-LOC120017337",86.4209430831084,-1.7485789884378,0.440230579712781,-3.97196166967462,7.12831916702648e-05,0.00113104345071998,56.4391220047454,81.9550916231748,84.4930151884874,27.0082471938433,73.9055759767668,44.0103561388341,91.3639857154066,68.1529740753601,133.079598078273,189.890575414385,288.39000402915,85.988408597855,13.7310852428184,13.3754507300013,44.5306562375248
"884","gene-LOC121108698",80.4136927197307,-1.78501213819988,0.449379002575173,-3.9721752195159,7.12193011917534e-05,0.00113104345071998,61.4783293265976,18.53746120048,39.8092090791912,47.6616126950176,25.6407100327558,19.5601582839263,185.376202900825,138.577713953232,100.253297218965,117.997847273959,241.684167901035,107.672442070358,44.8548784598735,30.5724588114316,26.5289015883126
"885","gene-LOC121108105",237.809979665181,-1.89356080206057,0.476754901206259,-3.97176997503243,7.13405896206039e-05,0.00113104345071998,189.474195301645,213.668631731849,241.2925529902,228.775740936085,33.1820953365075,158.926286056901,336.987454559,556.582621615441,248.415249746109,262.564746251989,738.397028311139,233.290291152441,51.2627182398554,51.5910242442908,22.739058504268
"886","gene-LOC121108457",33.2791374248598,-2.22420808170383,0.559918630466698,-3.97237734320419,7.11588791268007e-05,0.00113104345071998,12.0940975724454,10.7322143792253,8.93676122185925,6.35488169266902,7.54138530375171,2.44501978549078,64.2196131477858,55.2796345277921,83.3965481290508,51.5752180137836,79.3257851699718,73.2770786312156,17.3927079742367,10.5092827164296,16.1068331071898
"887","gene-OSR2",210.113497826244,-1.22061784834053,0.307411754189657,-3.97062842166887,7.16833043489583e-05,0.00113478065532514,113.886085473861,151.226657161811,182.797388628939,92.1457845437007,96.5297318880219,75.7956133502143,335.663338823994,410.432354987168,456.906620068736,218.022512512813,328.423577853248,256.469775209255,156.53437176813,139.486843327156,137.381811796619
"888","gene-LOC121109235",67.5202214006368,2.34365592005517,0.590722662584049,3.96743864507096,7.26492067043169e-05,0.00114770818673635,41.3215000391886,45.8558250748716,43.8713732709454,327.276407172454,170.435307864789,210.271701552207,24.496141097609,9.84431847755201,9.75917052573999,23.4432809153562,17.0513369991528,14.9545058431052,22.885142071364,21.0185654328592,30.3187446723573
"889","gene-LOC121106681",30.7262845425817,-3.42893742378233,0.864772344179248,-3.96513307445871,7.33550116421979e-05,0.0011564821213447,11.086256108075,1.95131170531369,9.74919406021009,0,3.01655412150068,0,21.1858517600943,21.203147490112,22.1799330130454,67.2040719573544,208.322856380954,72.5293533390603,10.0694625114002,9.55389337857236,2.8423823130335
"890","gene-LOC121108375",145.426171885094,-1.32802352243748,0.33501759074467,-3.96404117015342,7.36915350308287e-05,0.00115777251397402,123.964500117566,107.322143792253,115.365463045819,47.6616126950176,60.3310824300137,166.261345413373,165.514466875737,202.944411691072,279.467155964372,132.063815823173,322.492678027455,269.181105175894,62.2475864341102,67.8326429878638,58.7425678026922
"891","gene-LOC112530943",153.561898092528,1.70814253833898,0.430952592704725,3.96364372150173,7.38143902157158e-05,0.00115818293219421,123.964500117566,149.275345456497,161.674134831817,109.621709198541,155.352537257285,156.48126627141,40.3855299176797,31.804721235168,55.8934311928745,77.3628270206754,38.5508488676498,47.8544186979367,333.20766855906,408.906636602897,413.092896160868
"892","gene-NDUFA1",1158.41645647978,-2.1344757473782,0.53884410150071,-3.96121204896476,7.45702718245367e-05,0.00116924766800336,380.964073532031,418.556360789785,488.272135848855,92.1457845437007,269.981593874311,117.360949703558,2428.42825800081,2470.16668259805,2044.10262648227,1300.32064810509,3671.96835464365,1885.76318681557,614.237213195411,592.341389471487,601.63758959209
"893","gene-LOC101748436",108.782824415203,-1.66047297306218,0.419200993937171,-3.96104254779283,7.46232329968814e-05,0.00116928319909855,67.5253781128203,75.1255006545769,75.5562539666282,31.7744084633451,64.8559136122647,4.89003957098157,124.466879090554,240.807175066272,258.174420271849,146.129784372387,220.184656032538,142.815530801655,59.5013693855465,66.8772536500065,53.0578031766252
"894","gene-SNX21",61.146272211214,-2.05039461470381,0.517768373443145,-3.96006152532791,7.4930455932104e-05,0.00117330004485674,25.1960366092613,28.2940197270484,44.6838061092962,6.35488169266902,9.04966236450205,2.44501978549078,109.239548137986,115.860055928112,114.448454347314,110.964862999353,143.824320775463,100.94291444096,40.2778500456007,28.6616801357171,36.9509700694354
"895","gene-EFCAB10",1252.57817951302,-1.43999853169937,0.363726170548804,-3.95901820736916,7.52584999742436e-05,0.00117763724688326,626.877390838422,762.962876777651,699.504673820074,411.478589600319,574.65356014588,356.972888681654,2236.43147642495,1966.59192970789,2502.78364119205,1221.39493569006,2594.76867378412,2474.22299174176,853.158096420451,848.385732017226,658.48523585276
"896","gene-LOC121107079",150.545848805517,-1.97400148920788,0.498630531414394,-3.95884600890465,7.53127736817166e-05,0.00117768754235173,63.4940122553385,73.1741889492632,74.7438211282773,68.3149781961919,28.6572641542565,51.3454154953064,105.267200932968,140.849479755744,260.836012233414,159.414310224422,407.008000544995,646.034652422146,47.6010955084372,84.0742617314368,47.3730385505583
"897","gene-LOC121107200",286.38175486107,-2.64403333205615,0.668250265942007,-3.95665137271431,7.60077314553645e-05,0.00118694537983614,36.2822927173363,30.2453314323621,82.0557166734349,20.6533655011743,82.9552383412688,22.005178069417,589.893559945125,295.32955432656,1389.35100393717,389.158463194913,589.383170188108,481.535088147988,64.0783977998193,131.843728624299,90.9562340170719
"898","gene-TCTA",152.029556056461,-3.05725777045374,0.773104025412519,-3.9545231559523,7.6687444757471e-05,0.00119674960306568,41.3215000391886,18.53746120048,42.2465075942437,1.58872042316725,9.04966236450205,0,185.376202900825,290.786022721536,481.748145043347,268.034845132239,487.816510671415,297.594666277794,42.1086614113098,64.9664749742921,49.2679600925806
"899","gene-VCAM1",88.8381825121551,1.26430452299867,0.319951939702624,3.95154511072432,7.76482313364709e-05,0.00121010571336196,40.3136585748181,80.0037799178611,51.9957016544538,133.452515546049,82.9552383412688,139.366127772975,56.2749187377505,56.0368897952961,52.3446419107872,67.2040719573544,74.8776103006276,33.6476381469867,77.8094830426377,81.2080937178651,305.082368265595
"900","gene-LOC124417681",16.219085566679,-2.12928697366539,0.539262182053381,-3.94851900342348,7.86361745555005e-05,0.00122152191425573,5.03920732185227,15.6104936425095,10.5616268985609,3.17744084633451,7.54138530375171,0,29.7926040376326,24.232168560128,46.1342606671345,20.317510126642,35.5853989547537,25.4226599332789,3.66162273141825,12.4200613921441,3.78984308404466
"901","gene-HIST1H2A4L3",482.807047454955,-2.14335907165416,0.54281635191882,-3.94858972851044,7.86129496901828e-05,0.00122152191425573,158.231109906161,181.471988594173,233.980657445042,81.02474158153,263.94848563131,58.6804748517788,1126.82249049001,634.579914168353,2218.88049862506,306.325537293988,922.996285388924,510.696374542043,174.842485425221,128.02217127287,241.602496607847
"902","gene-DNAJC2",7158.90949518735,1.76829335199584,0.448155483302856,3.9457139717754,7.95625452971438e-05,0.00123401409379382,5469.55562713845,5929.06061659563,4872.15973158999,24471.0606780452,7064.7697525546,29694.7652947856,2456.89674630343,2477.73923527309,3017.3580870947,2530.31145346411,3078.87837206442,2995.38752037398,5001.77665111732,4282.05501227613,4041.86764913363
"903","gene-LOC121110912",5.82847420141184,-3.14153640873862,0.796394270747205,-3.94469991075038,7.98999739235031e-05,0.00123767152353633,12.0940975724454,6.8295909685979,17.0610896053677,0,3.01655412150068,0,10.5929258800471,5.30078687252801,12.4207624873054,3.12577078871416,7.41362478224035,6.72952762939735,0,0,2.8423823130335
"904","gene-CHRNA9",96.1220681307702,1.01238048066177,0.256869022407642,3.94123227150047,8.10640811310652e-05,0.00125401947101812,69.5410610415612,46.8314809275284,112.928164530767,146.162278931387,138.761489589031,227.386840050643,66.2057867502946,70.4247398778721,38.1494847824381,89.8659101755321,53.3780984321305,63.5566498331972,98.8638137482926,109.869773853582,109.905449437295
"905","gene-LOC121108788",41.925856087419,-1.75854061719565,0.446365152465467,-3.93969064897309,8.15867446214065e-05,0.00125842829604692,24.1881951448909,28.2940197270484,32.4973135340336,7.94360211583627,9.04966236450205,7.33505935647235,115.860126813016,81.0263136229281,72.750180282789,31.2577078871416,58.5676357796988,83.7452327213892,18.3081136570912,32.483237487146,25.5814408173015
"906","gene-MIR7458-2",15.7323678190875,-4.15642964916574,1.05520061735853,-3.93899470943304,8.18237343109266e-05,0.00126059062033597,7.05489025059317,5.85393511594106,2.43729851505252,0,0,0,71.5022496903182,35.590997572688,50.5702472697436,2.34432809153562,5.18953734756825,47.8544186979367,0,0.955389337857236,6.63222539707816
"907","gene-MBOAT4",7.54645806973018,-2.65261664701251,0.673477855242504,-3.93868428837555,8.19296523216854e-05,0.00126064538412253,14.1097805011863,18.53746120048,21.9356866354727,0,4.52483118225103,0,8.6067522775383,6.81529740753601,9.75917052573999,3.12577078871416,5.93089982579228,14.20678055095,1.83081136570912,2.86616801357171,0.947460771011165
"908","gene-LOC112531398",4.46611996955331,-4.47061579905172,1.13598929454231,-3.93543831841559,8.30449916104032e-05,0.00127525481457653,2.01568292874091,1.95131170531369,0.812432838350841,0,0,0,25.158198965112,5.30078687252801,5.3231839231309,3.12577078871416,9.63771221691246,12.7113299666394,0,0.955389337857236,0
"909","gene-LOC112533436",256.676322583764,-1.73494285066672,0.440915133833338,-3.93486799961489,8.32424335242848e-05,0.00127743628026456,229.787853876463,165.861494951663,145.4254780648,87.379623274199,61.839359490764,17.1151384984355,447.551118431992,448.295118362368,465.778593273954,201.612215872063,372.163964068466,735.013962188622,186.742759302331,161.460798097873,124.117361002463
"910","gene-LOC101748660",3.29365504300925,-4.52003908894822,1.14911505029712,-3.93349568242059,8.37193434585695e-05,0.00128160634757767,12.0940975724454,2.92696755797053,5.68702986845588,0,0,0,11.917041615053,6.05804214003201,187.198634630103,0,2.96544991289614,5.98180233724209,0,0,0
"911","gene-KRT14",291.923074519388,-1.27449085569327,0.324053427635145,-3.93296520575067,8.39043866402641e-05,0.00128332538319476,490.818793148411,284.891508975798,433.026702840998,58.7826556571884,176.46841610779,75.7956133502143,287.995172363782,201.429901156064,282.128747925938,364.933739582378,546.384146451114,545.83946327334,190.404382033749,267.509014600026,172.437860324032
"912","gene-ADCYAP1",137.333358341666,-1.5431926204411,0.39259449412572,-3.93075461712136,8.46796631837823e-05,0.00129432500419744,99.7763049726748,75.1255006545769,77.9935524816807,50.8390535413521,34.6903723972579,48.9003957098157,213.844691203452,224.904814448688,177.439464104363,204.737986660777,466.316998802918,138.329179048723,103.440842162565,71.6542003392927,72.0070185968486
"913","gene-LOC107053594",844.001994005665,-3.24389353602502,0.82598131301205,-3.92732073343855,8.5897400383712e-05,0.00131033302900153,216.685914839647,229.279125374358,256.728776918866,33.3631288865123,680.232954398404,78.2406331357051,1181.11123562526,3440.21068027068,846.386243777813,905.692086029927,2651.11222212915,2099.61262037197,12.8156795599639,16.241618743573,12.3169900231451
"914","gene-LOC121109309",11.5222070341959,-3.10087939269386,0.790618906230948,-3.92209112159539,8.77837793273673e-05,0.00133381612001695,8.06273171496362,0,18.6859552820693,0,3.01655412150068,0,8.6067522775383,18.174126420096,32.8263008593072,10.9401977604996,29.6544991289614,34.395363439142,2.74621704856368,4.77694668928618,0.947460771011165
"915","gene-LOC107057254",56.145976966159,-1.73071817021309,0.441487522162418,-3.92019724982484,8.84765221206354e-05,0.0013425730149424,16.1254634299272,29.2696755797053,36.5594777257878,31.7744084633451,18.0993247290041,36.6752967823617,143.666557248139,101.472205845536,60.3294177954836,85.9586966896394,103.790746951365,121.879222621308,12.8156795599639,22.9293441085737,20.8441369622456
"916","gene-LOC121107231",9.36712562734253,-4.57212639227776,1.16672652758319,-3.91876440981303,8.90040564503372e-05,0.00134614987673903,0,0,4.0621641917542,0,0,2.44501978549078,15.2273309525678,14.387850082576,37.2622874619163,8.59586966896394,23.7235993031691,32.8999128548315,0,0.955389337857236,0.947460771011165
"917","gene-LOC121107206",9.36712562734253,-4.57212639227776,1.16672652758319,-3.91876440981303,8.90040564503372e-05,0.00134614987673903,0,0,4.0621641917542,0,0,2.44501978549078,15.2273309525678,14.387850082576,37.2622874619163,8.59586966896394,23.7235993031691,32.8999128548315,0,0.955389337857236,0.947460771011165
"918","gene-LOC107055859",35.1457493844239,-6.02114525016059,1.53740022606867,-3.91644618497125,8.98638639472615e-05,0.0013582634481937,4.03136585748181,0,1.62486567670168,0,0,0,47.6681664602121,24.232168560128,251.076841707674,4.68865618307124,92.6703097780044,96.4565626880287,0,0,4.73730385505583
"919","gene-LOC107049500",154.412359840731,-1.59167976023208,0.406477953575675,-3.91578373742169,9.01109971263864e-05,0.00135843800569941,145.129170869345,101.468208676312,96.67950776375,46.0728922718504,51.2814200655116,9.78007914196313,235.030542963546,268.82561996392,367.299690696032,185.983361928492,299.51044120251,201.138103589765,100.694625114002,89.8065977585802,117.485135605384
"920","gene-LOC121113183",29.9149886456439,-2.69225177291151,0.687514490322417,-3.91592004358912,9.00600942460652e-05,0.00135843800569941,19.1489878230386,15.6104936425095,9.74919406021009,0,18.0993247290041,7.33505935647235,5.95852080752652,62.8521872028321,29.27751157722,75.0184989291398,131.962521123878,56.8271222037998,6.40783977998193,6.68772536500065,3.78984308404466
